#Scan#,Adduct,CAS_Number,Charge,Compound_Name,Compound_Source,Data_Collector,ExactMass,FileScanUniqueID,INCHI,INCHI_AUX,Instrument,IonMode,Ion_Source,LibMZ,LibraryName,LibraryQualityString,Library_Class,MQScore,MZErrorPPM,MassDiff,NumberHits,Organism,PI,Precursor_MZ,Pubmed_ID,RT_Query,SharedPeaks,Smiles,SpecCharge,SpecMZ,SpectrumFile,SpectrumID,TIC_Query,UpdateWorkflowName,tags,internalFilename,Important_DOM,Important_Org
2297,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf2297,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.840105,123392,626.508,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,565.411,specs_ms.mgf,CCMSLIB00003136783,232976,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2305,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf2305,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.31,lib-00032.mgf,Bronze,3,0.818638,149071,75.029,1,GNPS-NIST14-MATCHES,Data from Pieter C. Dorrestein,503.31,N/A,0,6,N/A,1,578.339,specs_ms.mgf,CCMSLIB00003134652,203459,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2310,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf2310,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00036.mgf,Bronze,3,0.892816,167123,670.527,1,GNPS-NIST14-MATCHES,Data from Pieter C. Dorrestein,503.306,N/A,0,5,N/A,2,587.42,specs_ms.mgf,CCMSLIB00003138020,82071.3,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3221,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf3221,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.944504,61670.7,31.0393,1,GNPS-NIST14-MATCHES,Data from PDorrestein,503.307,N/A,0,12,N/A,1,534.346,specs_ms.mgf,CCMSLIB00003134737,788164,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3309,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf3309,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.305,lib-00036.mgf,Bronze,3,0.831897,161271,81.1685,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.305,N/A,0,9,N/A,1,584.474,specs_ms.mgf,CCMSLIB00003138750,5110000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3313,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf3313,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.843829,165200,83.1462,1,GNPS-NIST14-MATCHES,Data from PDorrestein,503.307,N/A,0,9,N/A,1,586.453,specs_ms.mgf,CCMSLIB00003134737,826785,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3322,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf3322,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.931817,176993,89.0818,1,GNPS-NIST14-MATCHES,Data from PDorrestein,503.307,N/A,0,11,N/A,1,592.389,specs_ms.mgf,CCMSLIB00003134737,1670000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3586,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf3586,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.881129,71537.8,430.289,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,467.302,specs_ms.mgf,CCMSLIB00003136783,278010,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3592,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf3592,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.882103,59672.5,562.367,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,533.341,specs_ms.mgf,CCMSLIB00003136783,451290,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4673,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.mgf4673,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.311,lib-00032.mgf,Bronze,3,0.82946,117360,59.0684,1,GNPS-NIST14-MATCHES,Data from Karly Nisson,503.311,N/A,0,10,N/A,1,562.379,specs_ms.mgf,CCMSLIB00003135327,1000000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4756,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf4756,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.305,lib-00036.mgf,Bronze,3,0.833124,193051,97.1636,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.305,N/A,0,9,N/A,1,600.469,specs_ms.mgf,CCMSLIB00003138750,12400000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5459,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf5459,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00036.mgf,Bronze,3,0.915014,149152,75.069,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.306,N/A,0,7,N/A,1,578.375,specs_ms.mgf,CCMSLIB00003138415,227678,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5681,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf5681,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00036.mgf,Bronze,3,0.923469,174971,88.0641,1,GNPS-NIST14-MATCHES,Data from Pieter C. Dorrestein,503.306,N/A,0,4,N/A,1,591.37,specs_ms.mgf,CCMSLIB00003138020,111377,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7141,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf7141,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00036.mgf,Bronze,3,0.87756,154917,77.9705,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.306,N/A,0,7,N/A,1,581.276,specs_ms.mgf,CCMSLIB00003139197,173053,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7868,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.mgf7868,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.311,lib-00032.mgf,Bronze,3,0.873896,165190,83.1419,1,GNPS-NIST14-MATCHES,Data from Karly Nisson,503.311,N/A,0,10,N/A,1,586.453,specs_ms.mgf,CCMSLIB00003135327,473666,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7990,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf7990,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.871427,115278,386.259,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,445.287,specs_ms.mgf,CCMSLIB00003136783,5190000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8994,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf8994,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.816107,11911.5,490.31,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,10,N/A,2,497.312,specs_ms.mgf,CCMSLIB00003136783,228646,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2300,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf2300,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00036.mgf,Bronze,3,0.898429,133421,67.1518,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.306,N/A,0,12,N/A,1,570.458,specs_ms.mgf,CCMSLIB00003136774,5710000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,2300
9172,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf9172,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.937656,2043.07,1.02829,1,GNPS-NIST14-MATCHES,Data from PDorrestein,503.307,N/A,0,12,N/A,1,504.335,specs_ms.mgf,CCMSLIB00003134737,3550000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9348,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf9348,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.305,lib-00036.mgf,Bronze,3,0.842101,117350,59.063,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.305,N/A,0,7,N/A,1,562.368,specs_ms.mgf,CCMSLIB00003138750,210453,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4692,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.mgf4692,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.311,lib-00032.mgf,Bronze,3,0.893455,133410,67.1467,1,GNPS-NIST14-MATCHES,Data from Karly Nisson,503.311,N/A,0,13,N/A,1,570.458,specs_ms.mgf,CCMSLIB00003135327,8250000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,4692
5043,M+H,64191851,1,Spectral Match to Valerylcarnitine from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf5043,N/A,N/A,IT/ion trap,Positive,ESI,246.17,lib-00032.mgf,Bronze,3,0.9343,140.519,0.0345917,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,246.17,N/A,0,5,N/A,1,246.135,specs_ms.mgf,CCMSLIB00003138757,9510000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
136,M+H,N/A,1,sphingosin C16 (Artifact)-emf,Crude,N/A,0,spectra/specs_ms.mgf136,N/A,N/A,Orbitrap,Positive,LC-ESI,274.274,lib-00013.mgf,Bronze,3,0.829954,204402,56.0622,1,GNPS-LIBRARY,emf,274.274,,0,6,N/A,1,218.212,specs_ms.mgf,CCMSLIB00005463721,1060000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
384,M+H,N/A,1,sphingosin C16 (Artifact)-emf,Crude,N/A,0,spectra/specs_ms.mgf384,N/A,N/A,Orbitrap,Positive,LC-ESI,274.274,lib-00013.mgf,Bronze,3,0.852259,102200,28.0309,1,GNPS-LIBRARY,emf,274.274,,0,7,N/A,1,302.305,specs_ms.mgf,CCMSLIB00005463721,600592,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1826,M+H,N/A,1,sphingosin C16 (Artifact)-emf,Crude,N/A,0,spectra/specs_ms.mgf1826,N/A,N/A,Orbitrap,Positive,LC-ESI,274.274,lib-00013.mgf,Bronze,3,0.813682,153303,42.0469,1,GNPS-LIBRARY,emf,274.274,,0,6,N/A,1,316.321,specs_ms.mgf,CCMSLIB00005463721,1060000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2002,M+H,N/A,1,sphingosin C16 (Artifact)-emf,Crude,N/A,0,spectra/specs_ms.mgf2002,N/A,N/A,Orbitrap,Positive,LC-ESI,274.274,lib-00013.mgf,Bronze,3,0.834647,306607,84.0943,1,GNPS-LIBRARY,emf,274.274,,0,6,N/A,1,358.368,specs_ms.mgf,CCMSLIB00005463721,660012,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4147,M+H,N/A,1,sphingosin C16 (Artifact)-emf,Crude,N/A,0,spectra/specs_ms.mgf4147,N/A,N/A,Orbitrap,Positive,LC-ESI,274.274,lib-00013.mgf,Bronze,3,0.809699,306607,84.0943,1,GNPS-LIBRARY,emf,274.274,,0,6,N/A,1,358.368,specs_ms.mgf,CCMSLIB00005463721,351792,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8636,M+H,N/A,1,sphingosin C16 (Artifact)-emf,Crude,N/A,0,spectra/specs_ms.mgf8636,N/A,N/A,Orbitrap,Positive,LC-ESI,274.274,lib-00013.mgf,Bronze,3,0.852259,102200,28.0308,1,GNPS-LIBRARY,emf,274.274,,0,7,N/A,1,302.305,specs_ms.mgf,CCMSLIB00005463721,600592,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8737,M+H,N/A,1,sphingosin C16 (Artifact)-emf,Crude,N/A,0,spectra/specs_ms.mgf8737,N/A,N/A,Orbitrap,Positive,LC-ESI,274.274,lib-00013.mgf,Bronze,3,0.872015,51100,14.0154,1,GNPS-LIBRARY,emf,274.274,,0,7,N/A,1,288.289,specs_ms.mgf,CCMSLIB00005463721,5650000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4905,M+NH4,N/A,1,SQDG(14:0/16:1); [M+NH4]+ C39H76N1O12S1,Commercial,Thomas Metz,0,spectra/specs_ms.mgf4905,N/A,N/A,HCD; Velos,Positive,LC-ESI,764.474,lib-00036.mgf,Gold,1,0.895221,60076,45.9266,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,764.474,N/A,0,12,N/A,1,718.547,specs_ms.mgf,CCMSLIB00003093319,8700000,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
6029,M+NH4,N/A,1,SQDG(14:0/16:1); [M+NH4]+ C39H76N1O12S1,Commercial,Thomas Metz,0,spectra/specs_ms.mgf6029,N/A,N/A,HCD; Velos,Positive,LC-ESI,764.474,lib-00036.mgf,Gold,1,0.895221,60077.4,45.9276,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,764.474,N/A,0,12,N/A,1,718.546,specs_ms.mgf,CCMSLIB00003093319,8700000,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
8011,M+NH4,N/A,1,SQDG(14:0/16:1); [M+NH4]+ C39H76N1O12S1,Commercial,Thomas Metz,0,spectra/specs_ms.mgf8011,N/A,N/A,HCD; Velos,Positive,LC-ESI,764.474,lib-00036.mgf,Gold,1,0.90388,23591.3,18.035,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,764.474,N/A,0,16,N/A,1,782.509,specs_ms.mgf,CCMSLIB00003093319,488243,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
5908,M+NH4,N/A,1,SQDG(14:0/16:2); [M+NH4]+ C39H74N1O12S1,Commercial,Thomas Metz,0,spectra/specs_ms.mgf5908,"InChI=1S/C41H78O12S/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-36(42)50-31-34(32-51-41-40(46)39(45)38(44)35(53-41)33-54(47,48)49)52-37(43)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h34-35,38-41,44-46H,3-33H2,1-2H3,(H,47,48,49)/t34-,35-,38-,39?,40?,41+/m1/s1",N/A,HCD; Velos,Positive,LC-ESI,762.459,lib-00023.mgf,Gold,1,0.808889,60238.7,45.9296,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,762.459,N/A,0,10,N/A,1,716.529,specs_ms.mgf,CCMSLIB00003092653,1370000,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,5908,
8692,M+NH4,N/A,1,SQDG(14:0/16:2); [M+NH4]+ C39H74N1O12S1,Commercial,Thomas Metz,0,spectra/specs_ms.mgf8692,N/A,N/A,HCD; Velos,Positive,LC-ESI,762.459,lib-00036.mgf,Gold,1,0.861136,60238.5,45.9294,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,762.459,N/A,0,12,N/A,1,716.53,specs_ms.mgf,CCMSLIB00003092653,1770000,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
5236,M+NH4,N/A,1,SQDG(14:0/18:1); [M+NH4]+ C41H80N1O12S1,Commercial,Thomas Metz,0,spectra/specs_ms.mgf5236,N/A,N/A,HCD; Velos,Positive,LC-ESI,792.506,lib-00036.mgf,Gold,1,0.816351,57951.1,45.9266,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,792.506,N/A,0,11,N/A,1,746.579,specs_ms.mgf,CCMSLIB00003094021,574505,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
8704,M+NH4,N/A,1,SQDG(16:1/16:1); [M+NH4]+ C41H78N1O12S1,Commercial,Thomas Metz,0,spectra/specs_ms.mgf8704,N/A,N/A,HCD; Velos,Positive,LC-ESI,790.49,lib-00036.mgf,Gold,1,0.82236,25189,19.9117,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,790.49,N/A,0,6,N/A,1,770.578,specs_ms.mgf,CCMSLIB00003092911,111202,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
4867,M+Na,54261-98-2,1,STACHYOSE,Commercial,Kelly Weldon,666.222,spectra/specs_ms.mgf4867,"InChI=1S/C24H42O21/c25-1-6-10(28)14(32)17(35)21(41-6)39-3-8-11(29)15(33)18(36)22(42-8)40-4-9-12(30)16(34)19(37)23(43-9)45-24(5-27)20(38)13(31)7(2-26)44-24/h6-23,25-38H,1-5H2/t6-,7-,8-,9-,10+,11+,12-,13-,14+,15+,16+,17-,18-,19-,20+,21+,22+,23-,24+/m1/s1",N/A,Orbitrap,Positive,ESI,689.211,lib-00015.mgf,Gold,1,0.808533,23026.6,15.8702,1,GNPS-MSMLS,Dorrestein,689.211,N/A,0,4,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1,673.341,specs_ms.mgf,CCMSLIB00005464605,324300,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
400,M+H,124265,1,Stearamide,Isolated,NIST,0,spectra/specs_ms.mgf400,"InChI=1S/C18H37NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H2,19,20)",N/A,IT-FT/ion trap with FTMS,Positive,ESI,284.295,lib-00052.mgf,Bronze,3,0.854273,91507.5,26.0151,1,NIST17,NIST,284.295,N/A,0,11,CCCCCCCCCCCCCCCCCC(=O)N,1,310.31,specs_ms.mgf,CCMSLIB00003379652,1190000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3727,M+H-H2O,20290759,1,Stearidonic acid,Isolated,NIST,0,spectra/specs_ms.mgf3727,N/A,N/A,HCD,Positive,ESI,259.206,lib-00036.mgf,Bronze,3,0.938711,108150,28.0332,1,NIST14,NIST,259.206,N/A,0,11,N/A,1,231.173,specs_ms.mgf,CCMSLIB00000308308,35300000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3728,M+H-H2O,20290759,1,Stearidonic acid,Isolated,NIST,0,spectra/specs_ms.mgf3728,N/A,N/A,HCD,Positive,ESI,259.206,lib-00036.mgf,Bronze,3,0.934041,108150,28.0332,1,NIST14,NIST,259.206,N/A,0,10,N/A,1,231.173,specs_ms.mgf,CCMSLIB00000308308,38500000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8081,M+H-H2O,20290759,1,Stearidonic acid,Isolated,NIST,0,spectra/specs_ms.mgf8081,N/A,N/A,HCD,Positive,ESI,259.206,lib-00036.mgf,Bronze,3,0.915024,108145,28.0319,1,NIST14,NIST,259.206,N/A,0,11,N/A,1,231.174,specs_ms.mgf,CCMSLIB00000308308,1000000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8221,M+H-H2O,20290759,1,Stearidonic acid,Isolated,NIST,0,spectra/specs_ms.mgf8221,N/A,N/A,HCD,Positive,ESI,259.206,lib-00048.mgf,Bronze,3,0.910383,108143,28.0313,1,NIST14,NIST,259.206,N/A,0,9,N/A,1,231.174,specs_ms.mgf,CCMSLIB00000308308,227311,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
6830,M+H,73097004,1,Stearidonic acid methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf6830,"InChI=1S/C19H30O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h4-5,7-8,10-11,13-14H,3,6,9,12,15-18H2,1-2H3/b5-4-,8-7-,11-10-,14-13-",N/A,IT-FT/ion trap with FTMS,Positive,ESI,291.232,lib-00052.mgf,Bronze,3,0.881233,96251.5,28.0315,1,NIST17,NIST,291.232,N/A,0,11,CCC=CCC=CCC=CCC=CCCCCC(=O)OC,1,263.2,specs_ms.mgf,CCMSLIB00003504916,731331,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7000,M+H,73097004,1,Stearidonic acid methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf7000,"InChI=1S/C19H30O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h4-5,7-8,10-11,13-14H,3,6,9,12,15-18H2,1-2H3/b5-4-,8-7-,11-10-,14-13-",N/A,IT-FT/ion trap with FTMS,Positive,ESI,291.232,lib-00052.mgf,Bronze,3,0.82572,75485.5,21.9838,1,NIST17,NIST,291.232,N/A,0,12,CCC=CCC=CCC=CCC=CCCCCC(=O)OC,1,313.216,specs_ms.mgf,CCMSLIB00003504916,1200000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9130,M+H,73097004,1,Stearidonic acid methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf9130,"InChI=1S/C19H30O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h4-5,7-8,10-11,13-14H,3,6,9,12,15-18H2,1-2H3/b5-4-,8-7-,11-10-,14-13-",N/A,IT-FT/ion trap with FTMS,Positive,ESI,291.232,lib-00052.mgf,Bronze,3,0.863083,96251.5,28.0315,1,NIST17,NIST,291.232,N/A,0,11,CCC=CCC=CCC=CCC=CCCCCC(=O)OC,1,263.2,specs_ms.mgf,CCMSLIB00003504916,173221,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
