#Scan#,Adduct_library,CAS_Number_library,Charge_library,Compound_Name_library,Compound_Source_library,Data_Collector_library,ExactMass_library,FileScanUniqueID_library,INCHI_AUX_library,INCHI_library,Instrument_library,Ion_Source_library,IonMode_library,LibMZ_library,Library_Class_library,LibraryName_library,LibraryQualityString_library,MassDiff_library,MQScore_library,MZErrorPPM_library,NumberHits_library,Organism_library,PI_library,Precursor_MZ_library,Pubmed_ID_library,RT_Query_library,SharedPeaks_library,Smiles_library,SpecCharge_library,SpecMZ_library,SpectrumFile_library,SpectrumID_library,tags_library,TIC_Query_library,UpdateWorkflowName_library,Adduct_analog,CAS_Number_analog,Charge_analog,Compound_Name_analog,Compound_Source_analog,Data_Collector_analog,ExactMass_analog,FileScanUniqueID_analog,INCHI_analog,INCHI_AUX_analog,Instrument_analog,internalFilename_analog,Ion_Source_analog,IonMode_analog,LibMZ_analog,Library_Class_analog,LibraryName_analog,LibraryQualityString_analog,MassDiff_analog,MQScore_analog,MZErrorPPM_analog,NumberHits_analog,Organism_analog,PI_analog,Precursor_MZ_analog,Pubmed_ID_analog,RT_Query_analog,SharedPeaks_analog,Smiles_analog,SpecCharge_analog,SpecMZ_analog,SpectrumFile_analog,SpectrumID_analog,tags_analog,TIC_Query_analog,UpdateWorkflowName_analog,inchi_combined
5583,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,14277-97-5,1,Domoic acid,Commercial,Daniel Petras,312.145,spectra/specs_ms.mgf5583,VZFRNCSOCOPNDB-AOKDLOFSSA-N,NA,Orbitrap,specs_ms.mgf,LC-ESI,Positive,312.143,3,lib-00013.mgf,Bronze,0.0568848,0.927257,182.239,1,GNPS-LIBRARY,Lihini Aluwihare,312.143,NA,0,13,CC(C=CC=C(C)C1CNC(C1CC(=O)O)C(=O)O)C(=O)O,1,312.2,specs_ms.mgf,CCMSLIB00001023716,NA,2957280,UPDATE-SINGLE-ANNOTATED-BRONZE,VZFRNCSOCOPNDB-AOKDLOFSSA-N
5586,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,2258926,1,Spectral Match to 1-Linoleoylglycerol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf5586,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,355.284,3,lib-00032.mgf,Bronze,28.0319,0.86638,78900,1,GNPS-NIST14-MATCHES,Data from Rob Knight,355.284,N/A,0,12,N/A,1,327.252,specs_ms.mgf,CCMSLIB00003134936,NA,2062620,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5598,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,1426576808,1,"2-Propenamide, N-(4,5-dihydro-2-thiazolyl)-3-(4-ethylphenyl)-, (2E)-",Isolated,NIST,0,spectra/specs_ms.mgf5598,"InChI=1S/C14H16N2OS/c1-2-11-3-5-12(6-4-11)7-8-13(17)16-14-15-9-10-18-14/h3-8H,2,9-10H2,1H3,(H,15,16,17)/b8-7+",N/A,HCD,specs_ms.mgf,ESI,Positive,261.106,3,lib-00052.mgf,Bronze,98.1154,0.85749,375769,1,NIST17,NIST,261.106,N/A,0,4,CCC1=CC=C(C=C1)C=CC(=O)NC2=NCCS2,1,359.221,specs_ms.mgf,CCMSLIB00003585403,NA,4228820,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C14H16N2OS/c1-2-11-3-5-12(6-4-11)7-8-13(17)16-14-15-9-10-18-14/h3-8H,2,9-10H2,1H3,(H,15,16,17)/b8-7+"
5608,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,3386183,1,Spectral Match to Nonaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf5608,N/A,N/A,QqQ,specs_ms.mgf,ESI,Positive,415.253,3,lib-00036.mgf,Bronze,43.0291,0.864625,103621,1,GNPS-NIST14-MATCHES,Data from Rob Knight,415.253,N/A,0,10,N/A,1,372.224,specs_ms.mgf,CCMSLIB00003135355,NA,536817,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5639,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,100575095,1,Glycerophospho-N-palmitoyl ethanolamine,Isolated,NIST,0,spectra/specs_ms.mgf5639,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,454.293,3,lib-00036.mgf,Bronze,2.96429,0.842182,6525.07,1,NIST14,NIST,454.293,N/A,0,5,N/A,1,457.257,specs_ms.mgf,CCMSLIB00000321011,NA,32794800,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5643,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,2238906,1,Psychosine,Isolated,NIST,0,spectra/specs_ms.mgf5643,N/A,N/A,Q-TOF,specs_ms.mgf,ESI,Positive,462.342,3,lib-00048.mgf,Bronze,2.01431,0.922001,4356.75,1,NIST14,NIST,462.342,N/A,0,12,N/A,1,460.328,specs_ms.mgf,CCMSLIB00000353827,NA,691994,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5647,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H-H2O,401810513,1,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),Isolated,NIST,0,spectra/specs_ms.mgf5647,"InChI=1S/C24H47O9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(28)31-19-23(27)21-33-34(29,30)32-20-22(26)18-25/h9-10,22-23,25-27H,2-8,11-21H2,1H3,(H,29,30)/b10-9-/t22?,23-/m1/s1",N/A,HCD,specs_ms.mgf,ESI,Positive,493.293,3,lib-00052.mgf,Bronze,28.0304,0.865056,56823.1,1,NIST17,NIST,493.293,N/A,0,9,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)O,1,465.262,specs_ms.mgf,CCMSLIB00003393639,NA,22534500,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C24H47O9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(28)31-19-23(27)21-33-34(29,30)32-20-22(26)18-25/h9-10,22-23,25-27H,2-8,11-21H2,1H3,(H,29,30)/b10-9-/t22?,23-/m1/s1"
5663,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+Na,401810513,1,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),Isolated,NIST,0,spectra/specs_ms.mgf5663,"InChI=1S/C24H47O9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(28)31-19-23(27)21-33-34(29,30)32-20-22(26)18-25/h9-10,22-23,25-27H,2-8,11-21H2,1H3,(H,29,30)/b10-9-/t22?,23-/m1/s1",N/A,HCD,specs_ms.mgf,ESI,Positive,533.285,3,lib-00052.mgf,Bronze,28.0298,0.95534,52560.6,1,NIST17,NIST,533.285,N/A,0,17,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)O,1,505.255,specs_ms.mgf,CCMSLIB00003393668,NA,8553730,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C24H47O9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(28)31-19-23(27)21-33-34(29,30)32-20-22(26)18-25/h9-10,22-23,25-27H,2-8,11-21H2,1H3,(H,29,30)/b10-9-/t22?,23-/m1/s1"
5681,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf5681,N/A,N/A,QqQ,specs_ms.mgf,ESI,Positive,503.306,3,lib-00036.mgf,Bronze,88.0641,0.923469,174971,1,GNPS-NIST14-MATCHES,Data from Pieter C. Dorrestein,503.306,N/A,0,4,N/A,1,591.37,specs_ms.mgf,CCMSLIB00003138020,NA,111377,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5689,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,NA,1,Brominated Phosphatidylcholine C24H47BrNO8 - putative - Functions on the acyl moity have unknown location,Crude,Marcus Ludwig,0,spectra/specs_ms.mgf5689,N/A,NA,Orbitrap,specs_ms.mgf,LC-ESI,Positive,588.23,3,lib-00013.mgf,Bronze,47.9862,0.988077,81577.3,1,GNPS-LIBRARY,Dorrestein/Boecker,588.23,NA,0,9,OC[C@@H](OC(CCCC(O)CCCCCC/C=C\CCCBr)=O)COP([O-])(OCC[N+](C)(C)C)=O,1,636.216,specs_ms.mgf,CCMSLIB00005463848,NA,4565130,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5690,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,325171593,1,1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine,Isolated,NIST,0,spectra/specs_ms.mgf5690,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,608.465,3,lib-00036.mgf,Bronze,27.7516,0.95968,45609.2,1,NIST14,NIST,608.465,N/A,0,8,N/A,1,636.217,specs_ms.mgf,CCMSLIB00000254732,NA,2512770,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5698,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,325171593,1,1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine,Isolated,NIST,0,spectra/specs_ms.mgf5698,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,608.465,3,lib-00036.mgf,Bronze,77.7668,0.955782,127808,1,NIST14,NIST,608.465,N/A,0,8,N/A,1,686.232,specs_ms.mgf,CCMSLIB00000254732,NA,3200190,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5702,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,159701210,1,Spectral Match to 1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf5702,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,758.569,3,lib-00036.mgf,Bronze,41.9533,0.990777,55305.9,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,758.569,N/A,0,6,N/A,1,800.522,specs_ms.mgf,CCMSLIB00003136036,NA,3467690,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5710,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H-H2O,884333,1,DL-Benzylsuccinic acid,Isolated,NIST,0,spectra/specs_ms.mgf5710,"InChI=1S/C11H12O4/c12-10(13)7-9(11(14)15)6-8-4-2-1-3-5-8/h1-5,9H,6-7H2,(H,12,13)(H,14,15)",N/A,HCD,specs_ms.mgf,ESI,Positive,191.07,3,lib-00052.mgf,Bronze,14.9995,0.865475,78502.5,1,NIST17,NIST,191.07,N/A,0,4,C1=CC=C(C=C1)CC(CC(=O)O)C(=O)O,1,176.071,specs_ms.mgf,CCMSLIB00003658711,NA,421442,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C11H12O4/c12-10(13)7-9(11(14)15)6-8-4-2-1-3-5-8/h1-5,9H,6-7H2,(H,12,13)(H,14,15)"
5711,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H-H2O,39924522,1,Methyl jasmonate,Isolated,NIST,0,spectra/specs_ms.mgf5711,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,207.138,3,lib-00036.mgf,Bronze,26.0156,0.945768,125595,1,NIST14,NIST,207.138,N/A,0,6,N/A,1,181.122,specs_ms.mgf,CCMSLIB00000302727,NA,1670170,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5716,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,6186987,1,11-cis-Vaccenyl acetate,Isolated,NIST,0,spectra/specs_ms.mgf5716,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,311.294,3,lib-00036.mgf,Bronze,99.0567,0.835233,318209,1,NIST14,NIST,311.294,N/A,0,4,N/A,1,212.237,specs_ms.mgf,CCMSLIB00000317325,NA,113830,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5719,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H-H2O,39924522,1,Methyl jasmonate,Isolated,NIST,0,spectra/specs_ms.mgf5719,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,207.138,3,lib-00036.mgf,Bronze,12.0003,0.938679,57933.9,1,NIST14,NIST,207.138,N/A,0,7,N/A,1,219.138,specs_ms.mgf,CCMSLIB00000302727,NA,767895,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5723,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,24800440,1,Tripropylene glycol,Isolated,NIST,0,spectra/specs_ms.mgf5723,N/A,N/A,Q-TOF,specs_ms.mgf,ESI,Positive,193.143,3,lib-00036.mgf,Bronze,30.0095,0.817869,155374,1,NIST14,NIST,193.143,N/A,0,5,N/A,1,223.152,specs_ms.mgf,CCMSLIB00000402817,NA,543161,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5728,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,1421494,1,"3,5-Di-tert-butyl-4-hydroxybenzoic acid",Isolated,NIST,0,spectra/specs_ms.mgf5728,"InChI=1S/C15H22O3/c1-14(2,3)10-7-9(13(17)18)8-11(12(10)16)15(4,5)6/h7-8,16H,1-6H3,(H,17,18)",N/A,IT-FT/ion trap with FTMS,specs_ms.mgf,ESI,Positive,251.164,3,lib-00052.mgf,Bronze,1.97929,0.983234,7880.48,1,NIST17,NIST,251.164,N/A,0,4,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=O)O,1,249.185,specs_ms.mgf,CCMSLIB00003464357,NA,7029910,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C15H22O3/c1-14(2,3)10-7-9(13(17)18)8-11(12(10)16)15(4,5)6/h7-8,16H,1-6H3,(H,17,18)"
5734,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,0,1,Gln-Leu,Isolated,NIST,0,spectra/specs_ms.mgf5734,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,260.16,3,lib-00052.mgf,Bronze,14.0188,0.948583,53885.2,1,NIST17,NIST,260.16,N/A,0,12,N/A,1,274.179,specs_ms.mgf,CCMSLIB00003736726,NA,1247280,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5746,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,1165395,1,Aflatoxin G1,Isolated,NIST,0,spectra/specs_ms.mgf5746,"InChI=1S/C17H12O7/c1-20-9-6-10-12(8-3-5-22-17(8)23-10)14-11(9)7-2-4-21-15(18)13(7)16(19)24-14/h3,5-6,8,17H,2,4H2,1H3",N/A,IT-FT/ion trap with FTMS,specs_ms.mgf,ESI,Positive,329.066,3,lib-00052.mgf,Bronze,39.9475,0.805878,121397,1,NIST17,NIST,329.066,N/A,0,5,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1,1,289.118,specs_ms.mgf,CCMSLIB00003390509,NA,506076,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C17H12O7/c1-20-9-6-10-12(8-3-5-22-17(8)23-10)14-11(9)7-2-4-21-15(18)13(7)16(19)24-14/h3,5-6,8,17H,2,4H2,1H3"
5753,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H-H2O+2i,300675289,1,"3-Quinolinecarboxylic acid, 7,8-dichloro-1,4-dihydro-4-oxo-",Isolated,NIST,0,spectra/specs_ms.mgf5753,"InChI=1S/C10H5Cl2NO3/c11-6-2-1-4-8(7(6)12)13-3-5(9(4)14)10(15)16/h1-3H,(H,13,14)(H,15,16)",N/A,HCD,specs_ms.mgf,ESI,Positive,241.958,3,lib-00052.mgf,Bronze,60.9865,0.864252,252054,1,NIST17,NIST,241.958,N/A,0,4,C1=CC(=C(C2=C1C(=O)C(=CN2)C(=O)O)Cl)Cl,1,302.945,specs_ms.mgf,CCMSLIB00003685095,NA,516087,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C10H5Cl2NO3/c11-6-2-1-4-8(7(6)12)13-3-5(9(4)14)10(15)16/h1-3H,(H,13,14)(H,15,16)"
5759,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H-H2O,548378,1,Verbenalin,Isolated,NIST,0,spectra/specs_ms.mgf5759,"InChI=1S/C17H24O10/c1-6-3-8(19)11-7(15(23)24-2)5-25-16(10(6)11)27-17-14(22)13(21)12(20)9(4-18)26-17/h5-6,9-14,16-18,20-22H,3-4H2,1-2H3/t6-,9+,10+,11-,12+,13-,14+,16-,17-/m0/s1",N/A,IT-FT/ion trap with FTMS,specs_ms.mgf,ESI,Positive,371.134,3,lib-00052.mgf,Bronze,61.9656,0.806358,166963,1,NIST17,NIST,371.134,N/A,0,6,CC1CC(=O)C2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O,1,309.168,specs_ms.mgf,CCMSLIB00003404027,NA,317133,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C17H24O10/c1-6-3-8(19)11-7(15(23)24-2)5-25-16(10(6)11)27-17-14(22)13(21)12(20)9(4-18)26-17/h5-6,9-14,16-18,20-22H,3-4H2,1-2H3/t6-,9+,10+,11-,12+,13-,14+,16-,17-/m0/s1"
5761,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,16326322,1,Methyl .gamma.-linolenate,Isolated,NIST,0,spectra/specs_ms.mgf5761,"InChI=1S/C19H32O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h7-8,10-11,13-14H,3-6,9,12,15-18H2,1-2H3/b8-7-,11-10-,14-13-",N/A,HCD,specs_ms.mgf,ESI,Positive,293.247,3,lib-00052.mgf,Bronze,19.968,0.811424,68092.7,1,NIST17,NIST,293.247,N/A,0,12,CCCCCC=CCC=CCC=CCCCCC(=O)OC,1,313.216,specs_ms.mgf,CCMSLIB00003354216,NA,425150,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C19H32O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h7-8,10-11,13-14H,3-6,9,12,15-18H2,1-2H3/b8-7-,11-10-,14-13-"
5767,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,14277-97-5,1,Domoic acid,Commercial,Daniel Petras,312.145,spectra/specs_ms.mgf5767,VZFRNCSOCOPNDB-AOKDLOFSSA-N,NA,Orbitrap,specs_ms.mgf,LC-ESI,Positive,312.143,3,lib-00013.mgf,Bronze,14.0167,0.855873,44904.7,1,GNPS-LIBRARY,Lihini Aluwihare,312.143,NA,0,11,CC(C=CC=C(C)C1CNC(C1CC(=O)O)C(=O)O)C(=O)O,1,326.16,specs_ms.mgf,CCMSLIB00001023716,NA,218838000,UPDATE-SINGLE-ANNOTATED-BRONZE,VZFRNCSOCOPNDB-AOKDLOFSSA-N
5772,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,197247-23-7,0,"12-Oxo-2,3-dinor-10,15-phytodienoic acid",Isolated,N/A,0,spectra/specs_ms.mgf5772,"InChI=1S/C16H24O3/c1-2-3-5-9-14-13(11-12-15(14)17)8-6-4-7-10-16(18)19/h3,5,11-14H,2,4,6-10H2,1H3,(H,18,19)/b5-3-",N/A,LC-ESI-QTOF,specs_ms.mgf,LC-ESI,Positive-40eV,265.18,3,lib-00037.mgf,Bronze,64.0308,0.813815,241462,1,METLIN,Metlin,265.18,N/A,0,7,N/A,1,329.211,specs_ms.mgf,CCMSLIB00000508430,NA,760944,UPDATE-SINGLE-ANNOTATED-BRONZE,"InChI=1S/C16H24O3/c1-2-3-5-9-14-13(11-12-15(14)17)8-6-4-7-10-16(18)19/h3,5,11-14H,2,4,6-10H2,1H3,(H,18,19)/b5-3-"
5785,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,NA,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf5785,N/A,NA,qTof,specs_ms.mgf,LC-ESI,Positive,343.3,3,lib-00036.mgf,Bronze,14.0116,0.97827,40814.5,1,GNPS-LIBRARY,PDorrestein,343.3,NA,0,5,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,357.312,specs_ms.mgf,CCMSLIB00000579927,NA,3723510,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5811,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,108273898,1,Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf5811,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,482.324,3,lib-00036.mgf,Bronze,72.1318,0.885632,149551,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,482.324,N/A,0,5,N/A,1,410.192,specs_ms.mgf,CCMSLIB00003137411,NA,680598,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5838,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,20559164,1,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf5838,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,468.308,3,lib-00032.mgf,Bronze,23.9991,0.992715,51246.4,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,468.308,N/A,0,13,N/A,1,492.307,specs_ms.mgf,CCMSLIB00003136846,NA,98392200,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5843,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,3386183,1,Spectral Match to Nonaethylene glycol from NIST14,Isolated,Data deposited by rsilva,0,spectra/specs_ms.mgf5843,N/A,N/A,QqQ,specs_ms.mgf,ESI,Positive,415.253,3,lib-00036.mgf,Bronze,89.0839,0.938637,214529,1,GNPS-NIST14-MATCHES,Data from Rob Knight,415.253,N/A,0,13,N/A,1,504.337,specs_ms.mgf,CCMSLIB00003138197,NA,2720090,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
5846,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M+H,50930239,1,Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf5846,N/A,N/A,HCD,specs_ms.mgf,ESI,Positive,510.355,3,lib-00032.mgf,Bronze,7.96848,0.975134,15613.6,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,510.355,N/A,0,13,N/A,1,518.323,specs_ms.mgf,CCMSLIB00003134521,NA,22169400,UPDATE-SINGLE-ANNOTATED-BRONZE,N/A
